LOCATION_ID;Line;Station;Index;Fu;WP;TP;RESULT_DATE;UNIQUEPART_ID;Cut Amplitude;Cut Energy;Cut Frequency;Cut Power;Cut WeldTime;Grammage;Humidity;Temperature
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:28:26,908305000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152826;127.0;320.0;20111.0;3528.0;273.0;0.0;37.81549;22.00995
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:28:32,955109000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152832;123.0;320.0;20108.0;3358.0;273.0;0.0;37.94672;22.00537
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:28:39,158094000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152838;126.0;320.0;20113.0;3494.0;274.0;0.0;38.04437;21.99622
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:28:45,392388000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152845;106.0;320.0;20079.0;1708.0;264.0;0.0;38.33735;22.06183
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:28:51,595409000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152851;112.0;320.0;20087.0;2342.0;267.0;0.0;38.35872;22.03131
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:28:57,720358000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152857;120.0;320.0;20101.0;3150.0;269.0;0.0;38.38923;22.06031
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:29:03,800664000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152903;113.0;320.0;20090.0;2658.0;268.0;0.0;38.4167;22.06336
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:30:47,915732000 EUROPE/BERLIN;L4_2004533477_FU4_230127_153047;107.0;320.0;20077.0;1796.0;264.0;0.0;39.17661;22.17475
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:30:53,962471000 EUROPE/BERLIN;L4_2004533477_FU4_230127_153053;116.0;320.0;20092.0;2823.0;268.0;0.0;39.21629;22.15491
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:30:58,431184000 EUROPE/BERLIN;L4_2004533477_FU4_230127_153058;116.0;320.0;20092.0;2823.0;268.0;0.0;39.21629;22.15491
